launch_id	mission_id	mission_name	mission_type	mission_description	orbit_name	orbit_abbrev	program_name	lsp_name	lsp_type
396524c2-aecc-4dca-9b82-e4a3e1c01ee5	6384.0	Starlink Group 6-23	Communications	A batch of 22 satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
8a186c70-5b9e-4e29-95dd-d2c82873fa8e	6491.0	TV-D1	Test Flight	TV-D1, the first development flight from the Gaganyaan program, will be launched up until 11 km from sea level, where an in-flight abort scenario will be initiated, and the capsule should flight until 15–16 km. The mission should test the separation from the rocket and its trajectory until a safe distance and parachute deployment	Suborbital	Sub	Gaganyaan	Indian Space Research Organization	Government
327a3fa6-8144-4e4a-8398-709ddfac7291	6468.0	Starlink Group 7-5	Communications	A batch of 21 satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
b46768df-d372-489f-9419-ff4f0057e025	6480.0	Starlink Group 6-24	Communications	A batch of satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
430000f8-ada7-4ced-999e-1ee93d50c0af	6597.0	Yaogan 39 Group 04	Government/Top Secret	Chinese reconnaissance satellites.	Low Earth Orbit	LEO		China Aerospace Science and Technology Corporation	Government
45bd2cb8-05d1-4080-8c50-602c9f43971e	6333.0	Shenzhou 17	Human Exploration	Sixth crewed flight to the Chinese space station.	Low Earth Orbit	LEO	Tiangong space station	China Aerospace Science and Technology Corporation	Government
10650ea2-29f0-4632-bde0-152418964e00	6603.0	Kosmos 2570 (Lotos-S1 #8)	Government/Top Secret	"Note: Payload identity uncertain. Multiple other military payloads that are not identified may be on board.

Lotos-S1 spacecraft is a part of the Liana constellation, designed for orbital electronic intelligence."	Low Earth Orbit	LEO		Russian Space Forces	Government
9bfd7559-da1a-4286-baf8-e2342d55ef52	6469.0	Starlink Group 7-6	Communications	A batch of 22 satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
ec6b5681-566f-465e-a164-97cfe48b6172	6481.0	Starlink Group 6-25	Communications	A batch of 23 satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
938bc342-1fb9-4747-8012-30878a237d81	6601.0	Tianhui 5	Government/Top Secret	A pair of satellites officially described as for cartographic surveying purposes, details TBD.	Sun-Synchronous Orbit	SSO		China Aerospace Science and Technology Corporation	Government
577b4557-1291-4f26-8642-2f075490d580	6599.0	Galactic 05	Tourism	Fifth commercial Virgin Galactic mission.	Suborbital	Sub		Virgin Galactic	Private
4798f190-87fd-4d96-9c37-6f701a1f5a89	6602.0	TJSW-10	Government/Top Secret	Chinese classified satellite claimed to be for communication technology test purposes. Actual mission not known.	Geostationary Transfer Orbit	GTO		China Aerospace Science and Technology Corporation	Government
48f71d70-4df8-4b8d-a3c5-8b5f08ab9858	6482.0	Starlink Group 6-26	Communications	A batch of 23 satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
6159729f-70fd-4817-9223-b250dca18f5f	6452.0	Starlink Group 6-27	Communications	A batch of satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
b9022a14-f0a3-4bf6-88eb-f1de046b903c	6598.0	ChinaSat 6E	Communications	Geostationary direct broadcasting comsat for China Satcom in the C and Ku bands. Replaces ChinaSat 6B launched in 2007.	Geostationary Transfer Orbit	GTO		China Aerospace Science and Technology Corporation	Government
63076c5e-d16c-4f16-a6ac-2709fd5fab01	5859.0	Dragon CRS-2 SpX-29	Resupply	"29th commercial resupply services mission to the International Space Station operated by SpaceX. The flight will be conducted under the second Commercial Resupply Services contract with NASA.

Cargo Dragon 2 brings supplies and payloads, including critical materials to directly support science and research investigations that occur onboard the orbiting laboratory."	Low Earth Orbit	LEO	International Space Station	SpaceX	Commercial
a4a7fa7f-f3d9-467e-ac58-6e577155a969	5947.0	Transporter 9 (Dedicated SSO Rideshare)	Dedicated Rideshare	Transporter 9 mission is a dedicated rideshare flight to a sun-synchronous orbit with dozens of small microsatellites and nanosatellites for commercial and government customers.	Sun-Synchronous Orbit	SSO		SpaceX	Commercial
0be2e9d6-50d5-49dc-b56c-a919b7e0dfd8	6156.0	O3b mPower 5 & 6	Communications	Fifth and sixth of a constellation of eleven high-throughput communications satellites in Medium Earth Orbit (MEO) built by Boeing and operated by SES.	Medium Earth Orbit	MEO		SpaceX	Commercial
05200b45-25bf-44b9-aafc-1ab77d80bb17	6650.0	Haiyang 3-01	Earth Science	Next generation Chinese ocean color measurements satellite to study ocean ecology and effects on biological cycles and the climate.	Sun-Synchronous Orbit	SSO		China Aerospace Science and Technology Corporation	Government
dc5c0513-9c1e-416d-8675-6e83187a4c07	6484.0	Starlink Group 6-28	Communications	A batch of 23 satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
04b91bb8-38a7-4868-b025-4bbe05d1fbfe	6385.0	Integrated Flight Test 2	Test Flight	Second test flight of the two-stage Starship launch vehicle. The booster is expected to separate 170 seconds into flight and return to land approximately 32 km off the shore in the Gulf of Mexico. The second stage will follow a suborbital trajectory and perform an unpowered splashdown approximately 100 km off the northwest coast of Kauai (Hawaii).	Suborbital	Sub	SpaceX Starship	SpaceX	Commercial
a6e6b618-51f7-41ba-a8d3-0d375ba4530a	6476.0	Starlink Group 7-7	Communications	A batch of 22 satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
b16513d8-1821-4418-8d06-dc821ec1808c	6554.0	Malligyong-1c	Government/Top Secret	"Malligyong-1c (meaning ""Telescope-1"") is the third attempt by North Korea to launch a satellite officially declared to be for military reconnaissance purposes, and the first successful one. It became the third North Korean satellite to reach orbit."	Sun-Synchronous Orbit	SSO		National Aerospace Development Administration	Government
fe91ad95-fd2a-4a13-a7d1-842624ec6be3	6485.0	Starlink Group 6-29	Communications	A batch of 23 satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
936a4871-997f-404c-ae52-58082da75303	6654.0	3 x SatNet test satellites	Communications	"Officially described as ""Satellite-Internet Technology Demonstration Satellite(s)"" built by Chinese Academy of Sciences. Probable 3 (?) test satellites for the Chinese state-owned LEO communication satellite constellation SatNet."	Low Earth Orbit	LEO		China Aerospace Science and Technology Corporation	Government
8b0d00c6-731a-43c3-a333-3336e6c9f061	6651.0	Razdan No. 1?	Government/Top Secret	"Note: Payload identity and Cosmos series number uncertain. 

The Razdan satellite is reportedly a new electro-optical reconnaissance satellite designed as a successor to the Persona (Kvarts) satellites.

Reportedly Razdan will feature a significant improvement over the capabilities of its predecessors, including a new high-speed secure radio channel.

Razdan features a LOMO-built optical system. The third satellite will be the first to carry a new 2 meter mirror optics that will be built by the Zverev factory in Krasnogorsk."	Polar Orbit	PO		Russian Space Forces	Government
7bf22b01-938a-4b64-ad1e-d3f372f78a34	6486.0	Starlink Group 6-30	Communications	A batch of 23 satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
717751b2-4dae-4fa2-a1a0-73dcb68d24d6	6560.0	Progress MS-25 (86P)	Resupply	Progress resupply mission to the International Space Station.	Low Earth Orbit	LEO	International Space Station	Russian Federal Space Agency (ROSCOSMOS)	Government
fd2a9c7e-7cad-45d1-94db-3b6bb3bfadb2	6639.0	425 Project Flight 1 & rideshare	Government/Top Secret	"Note: Name of payload is provisional.

First launch of an ultimately 5 reconnaissance satellites for the South Korean Defense Acquisition Program Administration (DAPA), with 1 satellite featuring an electro-optical infrared (EO/IR) telescope. The other 4 synthetic aperture radar (SAR) satellites are to be launched at a later date.

They will be launched to low Earth orbit between 600 and 700 km by 2025, enabling South Korea’s military to observe the nuclear-armed neighbor’s key military facilities every two hours with 30-50 centimeters resolution imagery, according to a 2019 report produced by the Korea Institute of S&T Evaluation and Planning.

The project is lead by the Korean Agency for Defense Development (ADD) and Korea Aerospace Research Institute (KARI), with input from Korea Aerospace Industries (KAI), Hanwha Systems and Thales Alenia Space.

ESA's EIRSAT-1 is also onboard as a rideshare passenger. This 2U cubesat carries three experiments, including a novel gamma ray detector to study some of the most luminous explosions in the universe."	Sun-Synchronous Orbit	SSO		SpaceX	Commercial
8cf1015d-3fe5-40c4-8436-2f79c1f3ff2e	6487.0	Starlink Group 6-31	Communications	A batch of satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
56fdc480-baaf-4287-a922-19009e06b71b	6665.0	MisrSat-2	Earth Science	"MisrSat-2 is an Earth observation satellite for the Egyptian Space Agency built by China, with participation from Egyptian engineers and scientists offering opportunity to acquire on-the-project experience in satellite design and integration from China, using facilities available in Egypt.

Also riding on this launch is Starpool-02A/B, multi-purpose communication, remote sensing and navigation enhancement satellites from Beijing based ELLIPSPACE."	Sun-Synchronous Orbit	SSO		China Aerospace Science and Technology Corporation	Government
ec053d2b-acfc-4cf8-ba16-874bd8533651	6700.0	S-STEP	Earth Science	"Note: Launch vehicle name is provisional.

Prototype small synthetic-aperture radar (SAR) satellite built by Hanhwa Aerospace on a planar satellite bus. First orbital test launch of the South Korean military small satellite launch vehicle after 2 sub-orbital tests of individual stages on 30 March and 30 December 2022. Does not include planned 2nd stage of the full LV."	Low Earth Orbit	LEO		Agency for Defense Development	Government
85a274e3-f171-4f6b-9469-3bd8ab9f2fe6	6666.0	Tianyan-16 & Starpool-01A	Earth Science	2 Earth observation and/or communication satellites for MinoSpace (Tianyan-16) & ELLISPACE (Starpool-01A).	Sun-Synchronous Orbit	SSO		Galactic Energy	Commercial
fc495db8-543e-4b3b-b831-79f5c8be3032	6663.0	SatNet test satellite	Communications	"Officially described as ""Satellite-Internet Technology Demonstration Satellite(s)"" built by Chinese Academy of Sciences. Probable 1 (?) test satellite for the Chinese state-owned LEO communication satellite constellation SatNet."	Polar Orbit	PO		China Rocket Co. Ltd.	Commercial
b666d809-7a76-4b4d-98bd-6c471cd7e4a8	6580.0	Starlink Group 6-33	Communications	A batch of 23 satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
2008dbb3-a1ce-4677-ad95-abaf9773a7cf	6498.0	Starlink Group 7-8	Communications	A batch of 22 satellites for the Starlink mega-constellation - SpaceX's project for space-based Internet communication system.	Low Earth Orbit	LEO	Starlink	SpaceX	Commercial
f62556c2-41e5-4746-b0a1-5cd751b9ec96	6656.0	Flight 3	Technology	First operational flight of LandSpace's Zhuque-2 rocket with 3 payloads: Tianyi-33 - 50 kg class satellite from TYSPACE & Hunan University of Science and Technology that tests various new technologies including a camera, new spacecraft thermal control, composite material for anti-radiation effects, high-output electric power supplies and payload control software using the Rust programming language; Honghu-1 & 2 - 50 kg class satellites for long term testing of Xenon & Krypton-based Hall-effect thrusters & Argon-based ion thrusters.	Sun-Synchronous Orbit	SSO		LandSpace	Commercial
37262865-9752-4d2e-9dbb-23ae0d5e11f0	6701.0	Yaogan 39 Group 05	Government/Top Secret	Chinese reconnaissance satellites.	Low Earth Orbit	LEO		China Aerospace Science and Technology Corporation	Government
ea4825db-6866-40dd-932d-bacdb1c705ab	6703.0	Chinese Reusable Space Vehicle	Government/Top Secret	"Note: Launch time is approximated.

Probable 3rd flight of the Chinese spaceplane capable of returning to Earth, which flew in orbit September 4 - 6, 2020 and August 4, 2022 - May 8, 2023."	Low Earth Orbit	LEO		China Aerospace Science and Technology Corporation	Government
2918b5f6-1340-4c73-bb75-4f9b5e16999f	6516.0	The Moon God Awakens (QPS-SAR-5)	Earth Science	QPS-SAR-5 is a synthetic-aperture radar (SAR) satellite that will join a constellation after QPS-SAR-6 already in orbit. iQPS’s satellites are small, high-performance SAR satellites that use a lightweight, large, stowable antenna to collect high resolution images of Earth, even through clouds and adverse weather conditions.	Low Earth Orbit	LEO		Rocket Lab	Commercial
ebefa135-366c-4a21-afdf-af4d18ea360b	6702.0	Yaogan 41	Government/Top Secret	"Chinese reconnaissance satellite explicitly named in official news as a ""high orbit optical remote sensing satellite"". Satellite was found in standard geostationary transfer orbit after launch; other details TBD."	Geostationary Transfer Orbit	GTO		China Aerospace Science and Technology Corporation	Government
